奶瓶小皮蛋,绍兴,很好看，好无尿点。,4.52018-12-11 14:24:14
忘掉ぎお伤疤,桂林,一场完美的视觉盛宴！,52018-12-11 14:23:55
榴莲少女,成都,好看！！！虽然剧情俗套，但是从动画制作来看特别用心！！！感觉是质的飞跃,52018-12-11 14:23:52
中环.李世杰,南昌,爆米花电影，特效还可以,4.52018-12-11 14:19:30
MJJ992547274,石家庄,特效可以，剧情不错,52018-12-11 14:19:23
素素素素ss,苏州,可以，特效不错,52018-12-11 14:18:35
pgJ836805405,鞍山,特效好，值得一看,4.52018-12-11 14:18:31
莹莹超乖,哈尔滨,好看死了 就是海王的战服有点丑,52018-12-11 14:18:25
史蒂芬.辛,西安,好看，非要让我写够六个字！,4.52018-12-11 14:18:23
奔向标杆,中山,场面很震撼，故事很完整，值得一看!,52018-12-11 14:18:05
锕⁸ ³ ¹ ⁵喆🇨🇳 TimeLine,北京,年度最佳 没有之一,52018-12-11 14:17:49
黎森,长沙,蛮好，提醒人们要爱护环境，爱好和平。,52018-12-11 14:17:40
mKY371095622,襄阳,充钱让你快乐 充钱让你强大 想拥有神器和神兽坐骑嘛 快来一起充钱吧,52018-12-11 14:17:31
魅弑GZB,张家口,特别棒，很喜欢，画面太美,52018-12-11 14:17:14
瘦脸晶,沈阳,三叉戟🔱在手，看我变身——,42018-12-11 14:17:11
AKt383464394,长春,原来在海王里出现的人类敌人，能说激光眼的家伙是这么出来的。我还纳闷儿呢，不义联盟2中为什么会有这位？我不得不决定重新看一遍正义联盟，因为我想确定一下，他手里拿的三叉戟。片头说他们打败了荒原狼，而片后期……。,52018-12-11 14:16:42
一纸流年,惠州,值得一看，今年难得的好片,52018-12-11 14:16:34
chenxianshine,宁海,感觉还是不错的,52018-12-11 14:16:33
mace_t,乌鲁木齐,海底阿凡达 很赞。,42018-12-11 14:12:53
小夕0023,昆明,温子仁，品质保证啊，不看会后悔的,4.52018-12-11 14:12:19
Xenia,沈阳,画面非常美，色彩的运用和完美的构图，让每一帧都像一幅画。武打中加入的东方元素是一个惊喜。男女主的颜值身材都很棒。从视觉上，真的很值得一看，完全值得九分。俗套的英雄剧情可以接受，但是尴尬的烂台词必须扣一分。时间和空间的镜头转换通常伴随着噼啪嘣嚓哐的声响，让人觉得头晕和无聊也必须扣一分。全片前一个小时受剧情需要影响十分无聊，对得起我打的十几二十个哈欠。最后一小时剧情开始升温，几个高潮还是能抓住眼球的，但是总体还是托了画面的福。与我有限的看过的几个DC英雄烂片相比，海王虽然属于秋香效应，但已经是不可多得的惊喜，导演真的很棒。,3.52018-12-11 14:12:08
Rfd2014,青岛,很好看，有意识，值得去看一次,52018-12-11 14:11:55
人在绿途,广州,大场面，高特技。剧情狗血，胡编乱造，看到烦。,3.52018-12-11 14:11:11
可能的358,常德,还行吧。特效到位，主角光环，雷神快挂了才拿到风暴战斧……这三叉戟也拿的太容易了～～～最后的大战场景场面大看着有些乱，虽然是超级英雄电影感觉还是需要些演技……反派还不够反派……最后女主有些像斯嘉丽～～,3.52018-12-11 14:11:06
aZq198853823,沈阳,首先这是今年超级英雄电影视觉最好一个.（我认为）第一海王三叉戟🔱是诸神之战里水神波塞冬的武器.如此可见这是罗马的历史.第二海王烫的是泡面头第三缘分到了看守灯塔都能捡个媳妇.海王既然刀枪不入怎么会受伤.还有他的纹身怎么纹上去的？,52018-12-11 14:11:03
OtP793674857,十堰,海王很帅，不过剧情还是英雄剧情,42018-12-11 14:10:54
小小陈昱霖,牟平,画面无敌，温子仁系列电影拯救者,52018-12-11 14:10:52
一个可人何,三河,海王好酷，，,4.52018-12-11 14:10:45
auoaus,苏州,特效故事都很赞👍,4.52018-12-11 14:10:44
AZJ487183941,合肥,是真的牛逼。这电影,52018-12-11 14:10:25
_Lanto,茂名,3D视角很震撼。各镜头拍摄很完美。赞,52018-12-11 14:10:22
Pba488267285,郑州,好看，没事可以看看，真心推荐,52018-12-11 14:10:22
海棠依旧,沈阳,满分，DC。。。。,52018-12-11 14:10:09
索林,北京,看到清一色的高评分才买票去看的。。。只能说略好于大部分同类型电影，但是总评9.5高了，很多情节可以再延伸一下,42018-12-11 14:06:54
排骨,江阴,特效不错，剧情也很完美。值得推荐。,52018-12-11 14:06:49
ste387,克拉玛依,特效给满分，情节一般,4.52018-12-11 14:06:42
rvw313086152,莱西,没有大家说的那么夸张，我觉得作为普通人，去电影院觉得挺好看挺震撼的，没有无聊的感觉。大片的效果挺不错,52018-12-11 14:06:42
小果,北京,还能说什么呢？温子仁nb！,52018-12-11 14:06:35
朕懂了些许,长春,挺好看的，效果非常棒,52018-12-11 14:06:09
渐渐被你吸引,广州,特效完爆，年末票房黑马,4.52018-12-11 14:06:09
Mei13569690006,漯河,大电影，大制作，场景震撼，演员阵容强大！,52018-12-11 14:06:05
阿星的吃喝玩乐,济南,导演想要呈现的太多了，里面显得杂了点,3.52018-12-11 14:05:42
天然呆的娇菇凉,南昌,剧情一般吧 但是三D效果很好,4.52018-12-11 14:05:37
xJE403951833,安丘,很值得看的一部电影，特别喜欢大海和鱼的我，还有时不时鲸鱼的神秘的声音。亚瑟威武,42018-12-11 14:05:31
mljy02,海口,特效满分，剧情一般,42018-12-11 14:05:18
cy金妈,常州,挺不错的，画面感很强，很炫，就故事还是一贯的老梗，个人英雄主义,4.52018-12-11 14:04:49
Skipperrrrrr,石河子,bqdqyq,52018-12-11 14:04:48
neU18621181946,上海,非常非常精彩,52018-12-11 14:04:45
小刺猬,厦门,非常好看，场景很美,52018-12-11 14:00:49
ThreeWhale,南京,像一部大杂烩，除了网上有人说的阿凡达速度与激情，我觉得还像宝莲灯西游记，海王拿到三叉戟的镜头太像孙悟空拿到了金箍棒，我是笑了,3.52018-12-11 14:00:47
徐成城,合肥,非常好看，相信我,52018-12-11 14:00:43
bhd123424898,重庆,睡了一会觉，居然被里面的人打架吵醒了，电影是好电影，只是观影不怎么愉快。,4.52018-12-11 14:00:20
青弋,衡阳,值得一看,52018-12-11 14:00:07
张天师的蕾丝梦,重庆,不错，视觉效果可以，剧情的话,52018-12-11 13:59:50
不需要任何名字,德阳,挺不错了，有些感人。,4.52018-12-11 13:59:45
待我长发及腰时9,昆山,结局很美好，值得去看,52018-12-11 13:59:37
H家有只喵,启东,电影一般，情节特效都没突出的,3.52018-12-11 13:59:20
pTz969420680,成都,…………好看,42018-12-11 13:59:10
伪笑脸,怀化,很好看很好看,52018-12-11 13:58:48
Leader小强,成都,画面十分震撼 就是剧情还是老戏码,4.52018-12-11 13:58:16
孤独帝王心,上海,特效剧情，都很不错！而且还有深意，侧面诉说了环境问题，值得一看！,52018-12-11 13:58:11
井淳石,北京,场面震撼，海底打斗非常过瘾，节奏很好。尼克的颜真是能打啊！要是能出尼克女王独立电影就好了。期待期待,42018-12-11 13:57:51
尸爺,北京,DC我最不看好的一个英雄，如今我给满分，感谢导演牛逼！,52018-12-11 13:57:14
loveleilei3,许昌,好看。画面效果挺好的。,52018-12-11 13:53:19
婷宇吖,无锡,不错不错有前途,52018-12-11 13:52:51
xBU692280782,天津,男女主身材棒死了啊 太养眼了吧 好看好看！,52018-12-11 13:52:45
水瓶座强迫患者。,南通,为颜值点赞！海王太帅了,52018-12-11 13:52:12
吼～佳音,桂林,剧情只有一条明朗的主线，不算太曲折，画面感很不错，海洋世界的想象空间还是很大的，应该会出下一个姐妹篇什么的。小朋友看应该是中意的，美式英语对话也通俗易懂，学习口语应该是不错的,3.52018-12-11 13:52:08
再别康桥2014,常州,值得一看，画面太美，值得推荐。,52018-12-11 13:51:39
Eighteen🌸,深圳,挺好看的。就是电影院屏幕好小。看得眼睛疼,52018-12-11 13:51:27
疯一样的爷们儿,鞍山,很好看的DC电影,4.52018-12-11 13:51:19
默比之,三亚,好看menmen,52018-12-11 13:51:18
WGh378570768,太原,陌陌摸摸哦哦摸摸哦哦弄,4.52018-12-11 13:50:48
bhz915645642,莱阳,额，不知道为什么，看着电影，却想起了牛郎织女和许仙与白素贞的故事～,42018-12-11 13:50:26
璇子神经兮兮,乌鲁木齐,很好看哦女主好美,52018-12-11 13:50:14
大魏 villa,西双版纳,不错，还可以,52018-12-11 13:50:09
*单龙龙*,包头,和女朋友看的挺热闹,42018-12-11 13:49:12
Xx小野,西安,别的英雄科幻近十年都别拍了,52018-12-11 13:48:50
cjU346064783,玉林,还不错，电影相当的精彩！,52018-12-11 13:44:40
jPW83363162,黔西南,一句话！爽！！！！！！,52018-12-11 13:44:20
球思页,衢州,小朋友本来要去看毒液，没场次才选了这个，结果，真的是超级震撼呀。画面超级美的，海底世界的景色很真实。,4.52018-12-11 13:44:20
iWI624800103,天津,之前只看过DC蝙蝠侠系列的电影，感觉海王还不错。,42018-12-11 13:44:17
hsj112486,南宁,影片很好看 但是还要自己准备3D眼镜 什么鬼 垃圾,0.52018-12-11 13:44:13
IGA961013526,沈阳,蛮好看的  比黑豹要好很多,52018-12-11 13:44:08
熊猫也是猫,深圳,特效不错，美女很漂亮。,32018-12-11 13:44:00
uIj48264288,西宁,个人感觉很不错值得看,52018-12-11 13:43:57
酷酷桃子,南京,特效没的说，剧情上典型的美式英雄剧情,4.52018-12-11 13:43:55
christinelee1985,南宁,视觉效果很好！！正面能量满满,4.52018-12-11 13:43:25
cVx518484726,凉山,还可以，最开始没有看懂,52018-12-11 13:42:41
TUT小小怪,昆明,我决定用几个字概括:好，很好，非常好！,52018-12-11 13:42:28
淡淡,余姚,好看，精彩的特效做的很好,52018-12-11 13:42:09
l131452199,哈尔滨,超级好看，喜欢温导，影片很震撼，12月10看了一次，刚才又买了12月12日的想再看一遍，大爱嗷,52018-12-11 13:42:02
衰帆冇衰得到边去,广州,算是为DC打了一场正常良好的仗吧～,3.52018-12-11 13:41:47
斯文泼妇0999,呼和浩特,超级好看 效果不错,52018-12-11 13:37:53
A张凯宁.,包头,太好看了 这是我第一次比看漫威还激动的电影,52018-12-11 13:37:33
A噫餉,上海,蛮震撼的，拍的效果不错,52018-12-11 13:37:30
泥巴L,赣州,故事俗套，但是画面精良，其实本也是冲这画面和特效去的，全程亮瞎眼,42018-12-11 13:37:26
oVg259365427,青岛,特别好看，特效特别好,52018-12-11 13:37:26
不可一世的小羽,当阳,好看。太帅了,52018-12-11 13:36:50
肖涛,兰州,牛的**，温子仁前途无量,4.52018-12-11 13:36:38
这小子很狂,从化,不看后悔死！,4.52018-12-11 13:36:10
风中的柳叶刀,深圳,温子仁牛逼，比国内那些所谓的大导演强的不是一星半点！,52018-12-11 13:36:06
MzS906149134,南宁,好看，这部电影非常震撼人心，惊才绝艳，海底的阿凡达世界。祝电影票大卖！,52018-12-11 13:35:48
mhahah,天津,超好看，特效巨棒,52018-12-11 13:35:38
sxczwl,长治,室内空气太不好了，什么味道都有……,2.52018-12-11 13:35:23
eHL994541956,开平,特效！剧情，故事情节都是一流水平！推荐大家去看,52018-12-11 13:35:18
白茶2013,淄博,说实话，当时我只看了开头和结尾，中间睡捉了,4.52018-12-11 13:34:54
ozr857823056,衡阳,值得一看，暴力，爱情，战争，人性，神话！尤其是主人公很酷,52018-12-11 13:34:53
法克比奇,宜昌,特效超级棒剧情还行,4.52018-12-11 13:30:17
Radioactive、,太原,好看好看好看好看好看好看,52018-12-11 13:29:41
光与影随风而逝,无锡,好看！！！！！！！！！！,52018-12-11 13:29:39
tzQ632549510,长沙,。。。。。。,4.52018-12-11 13:29:14
llyory,无锡,特效满分，故事情节一般,42018-12-11 13:29:06
a童小琪,沈阳,挺震撼的，一部有爱的影片,4.52018-12-11 13:28:53
Msb352039039,天津,666666,52018-12-11 13:28:53
強強強強強強強強強強強強強,上海,电影一般！特效加成而已！！,3.52018-12-11 13:28:43
魔哒,上海,莽夫成王记！！,52018-12-11 13:28:42
G0Gary,杭州,大爱温子仁！,52018-12-11 13:28:28
爱笑的恶魔拉拉,成都,真的很好看呀。,52018-12-11 13:28:11
米瑞扣m,眉山,海王火了后，感觉玛莎要涨价了，哎,52018-12-11 13:27:52
ydc145670206,常州,确实还不错。,52018-12-11 13:27:39
巴啦啦钱猪猪,吴江,超棒的鸭'姐妹们快去看,52018-12-11 13:27:01
KFU883355470,福州,非常好看！近几年看过的最好看的超级英雄电影！,52018-12-11 13:26:31
飓风速度,北京,真的太好看了,52018-12-11 13:23:29
。生活如此多焦.,深圳,还不错吧，视觉盛宴吧。剧情倒是感觉没啥特别的惊喜,4.52018-12-11 13:23:10
evian九辞酱,广州,特效很不错 但剧情方面还是比较喜欢漫威的  希望海王能换套衣服 当king以后全身金闪闪的不好看,42018-12-11 13:22:54
zixiao0613,武汉,不错，越来越像漫威了。。。。。。,42018-12-11 13:22:44
划船不用浆全靠浪,深圳,好看,52018-12-11 13:22:21
lonelygd,襄阳,真的好看好看好好看,52018-12-11 13:21:58
fCt726417188,漯河,不错！特效很赞！！！,52018-12-11 13:21:54
湛际,北京,好非常好啊啊啊,52018-12-11 13:20:08
一颗大芦荟🌸,扬州,深得我心，MAN爆了！,52018-12-11 13:19:57
追赶山边的风，,乌鲁木齐,我愿称他为dc最强,52018-12-11 13:19:55
A起风了753,杭州,好看………………,52018-12-11 13:19:43
hWc699279170,滨州,海鲜打架 确实馋人,42018-12-11 13:19:38
Lvsir8888,淮安,我有种想呕吐🤮的感觉……烂片……,0.52018-12-11 13:19:36
_qq47f1374505657,大同,特效真的是棒！,52018-12-11 13:19:03
刘小墨,深圳,速7的导演诶！果断粉导演！！！完全就是海底的阿凡达！特效超级给力！DC这次终于翻盘了！刚开始，你以为这次是个迪士尼童话故事；没多久，你看到的是一部超级英雄电影；过一会，你感觉男主角变成了印第安纳·琼斯；有时，你觉得自己在玩主机游戏；最后你又在看史诗电影！！！太爽了！！！主角身材服装都好棒！！这种特效电影一定要去看3D IMAX效果！！,52018-12-11 13:19:03
TokyoHaikou,海口,画面瑰丽，故事俗套，可用来打发时间。,42018-12-11 13:15:38
海狸鼠casey,昆明,星球大战海底版,52018-12-11 13:15:37
Aly723922421,南宁,超级好看，特效也行，怪不得评分高呢,52018-12-11 13:15:26
冰水蓝天,北京,拿个粪叉子强兄弟媳妇什么破玩意毁三观！,0.52018-12-11 13:15:00
zhangyi830219,淄博,拍的很好，值得观看，场面宏大。,52018-12-11 13:14:56
抱着胖琴,大连,10分全给女主角！,52018-12-11 13:14:35
🐳泥巴🐬,哈尔滨,超级好看，从头到尾都很精彩,4.52018-12-11 13:14:25
